date	sentiment	detailSentiment	subjectivity	detailSubjectivity	numWords	numSentences	numNouns
2017-01-09	neutral	neutral	subjective	subjective	31	4	4
2017-01-09	neutral	neutral	objective	objective	25	3	3
2017-01-09	neutral	neutral	objective	veryobjective	39	8	8
2017-01-09	neutral	neutral	objective	veryobjective	25	4	4
2017-01-09	neutral	neutral	objective	veryobjective	25	4	4
2017-01-09	neutral	neutral	objective	veryobjective	15	2	2
2017-01-09	neutral	neutral	objective	veryobjective	23	4	4
2017-01-09	neutral	neutral	objective	veryobjective	25	5	5
2017-01-09	neutral	neutral	objective	veryobjective	25	4	4
2017-01-09	neutral	neutral	objective	veryobjective	25	4	4
2017-01-09	neutral	neutral	neutral	neutral	29	5	5
2017-01-09	neutral	neutral	objective	veryobjective	21	2	2
2017-01-09	neutral	neutral	neutral	neutral	27	5	5
2017-01-09	neutral	neutral	objective	veryobjective	19	2	2
2017-01-09	neutral	neutral	objective	veryobjective	11	5	5
2017-01-09	neutral	neutral	objective	veryobjective	11	4	4
2017-01-09	neutral	neutral	objective	veryobjective	7	3	3
2017-01-09	neutral	neutral	objective	veryobjective	24	6	6
2017-01-09	neutral	neutral	objective	veryobjective	23	6	6
2017-01-09	neutral	neutral	objective	veryobjective	23	6	6
2017-01-09	neutral	neutral	neutral	neutral	28	5	5
2017-01-09	neutral	neutral	neutral	neutral	28	5	5
2017-01-09	neutral	neutral	neutral	neutral	28	5	5
2017-01-09	neutral	neutral	objective	veryobjective	18	6	6
2017-01-09	neutral	neutral	objective	veryobjective	38	9	9
2017-01-09	neutral	neutral	objective	veryobjective	18	6	6
2017-01-09	neutral	neutral	objective	veryobjective	18	3	3
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	objective	veryobjective	34	10	10
2017-01-09	neutral	neutral	subjective	subjective	15	5	5
2017-01-09	positive	positive	neutral	neutral	20	4	4
2017-01-09	neutral	neutral	objective	objective	18	5	5
2017-01-09	neutral	neutral	objective	objective	18	5	5
2017-01-09	neutral	neutral	objective	veryobjective	19	7	7
2017-01-09	neutral	neutral	objective	veryobjective	19	4	4
2017-01-09	neutral	neutral	subjective	verysubjective	28	6	6
2017-01-09	neutral	neutral	objective	veryobjective	11	2	2
2017-01-09	positive	positive	neutral	neutral	15	5	5
2017-01-09	neutral	neutral	objective	veryobjective	21	6	6
2017-01-09	positive	positive	neutral	neutral	25	5	5
2017-01-09	neutral	neutral	objective	veryobjective	23	4	4
2017-01-09	positive	positive	neutral	neutral	26	5	5
2017-01-09	positive	positive	neutral	neutral	17	6	6
2017-01-09	positive	positive	neutral	neutral	17	6	6
2017-01-09	positive	positive	objective	objective	19	6	6
2017-01-09	positive	positive	neutral	neutral	16	5	5
2017-01-09	positive	positive	neutral	neutral	16	5	5
2017-01-09	positive	positive	neutral	neutral	15	4	4
2017-01-09	positive	positive	neutral	neutral	17	4	4
2017-01-09	positive	positive	neutral	neutral	14	2	2
2017-01-09	neutral	neutral	objective	veryobjective	35	4	4
2017-01-09	neutral	neutral	subjective	subjective	17	4	4
2017-01-09	neutral	neutral	objective	veryobjective	26	7	7
2017-01-09	positive	positive	objective	objective	33	6	6
2017-01-09	neutral	neutral	objective	veryobjective	26	6	6
2017-01-09	positive	positive	neutral	neutral	18	3	3
2017-01-09	neutral	neutral	objective	veryobjective	48	8	8
2017-01-09	positive	positive	neutral	neutral	19	3	3
2017-01-09	positive	positive	neutral	neutral	19	3	3
2017-01-09	positive	positive	neutral	neutral	14	3	3
2017-01-09	neutral	neutral	neutral	neutral	17	6	6
2017-01-09	neutral	neutral	objective	veryobjective	15	5	5
2017-01-09	neutral	neutral	objective	objective	21	6	6
2017-01-09	positive	verypositive	subjective	subjective	21	7	7
2017-01-09	neutral	neutral	objective	veryobjective	10	3	3
2017-01-09	neutral	neutral	objective	veryobjective	9	3	3
2017-01-09	neutral	neutral	objective	veryobjective	21	6	6
2017-01-09	neutral	neutral	objective	veryobjective	17	6	6
2017-01-09	neutral	neutral	objective	veryobjective	33	9	9
2017-01-09	neutral	neutral	objective	veryobjective	29	8	8
2017-01-09	neutral	neutral	objective	veryobjective	15	4	4
2017-01-09	neutral	neutral	neutral	neutral	28	8	8
2017-01-09	neutral	neutral	objective	veryobjective	15	5	5
2017-01-09	neutral	neutral	objective	veryobjective	16	4	4
2017-01-09	neutral	neutral	objective	veryobjective	20	5	5
2017-01-09	neutral	neutral	objective	veryobjective	16	3	3
2017-01-09	neutral	neutral	objective	veryobjective	23	3	3
2017-01-09	positive	positive	neutral	neutral	11	3	3
2017-01-08	neutral	neutral	objective	veryobjective	20	6	6
2017-01-08	neutral	neutral	objective	veryobjective	21	5	5
2017-01-08	neutral	neutral	objective	veryobjective	12	4	4
2017-01-08	neutral	neutral	objective	veryobjective	22	4	4
2017-01-08	neutral	neutral	objective	veryobjective	28	6	6
2017-01-08	neutral	neutral	objective	veryobjective	13	2	2
2017-01-08	neutral	neutral	objective	veryobjective	10	4	4
2017-01-08	neutral	neutral	objective	veryobjective	10	4	4
2017-01-08	neutral	neutral	objective	veryobjective	16	3	3
2017-01-08	neutral	neutral	objective	veryobjective	17	3	3
2017-01-08	neutral	neutral	objective	veryobjective	17	4	4
2017-01-08	neutral	neutral	objective	veryobjective	20	6	6
2017-01-08	neutral	neutral	objective	veryobjective	22	4	4
2017-01-08	neutral	neutral	objective	veryobjective	15	5	5
2017-01-08	positive	positive	subjective	verysubjective	25	5	5
2017-01-08	neutral	neutral	neutral	neutral	24	10	10
2017-01-08	neutral	neutral	objective	veryobjective	15	5	5
2017-01-08	neutral	neutral	objective	veryobjective	17	4	4
2017-01-08	neutral	neutral	objective	veryobjective	19	4	4
2017-01-08	positive	positive	neutral	neutral	27	5	5
2017-01-08	neutral	neutral	objective	veryobjective	19	6	6
2017-01-08	neutral	neutral	objective	veryobjective	11	4	4
2017-01-08	positive	verypositive	subjective	subjective	16	4	4
2017-01-08	neutral	neutral	objective	veryobjective	16	5	5
2017-01-08	positive	positive	neutral	neutral	23	3	3
2017-01-08	neutral	neutral	objective	veryobjective	19	6	6
2017-01-08	neutral	neutral	objective	objective	17	5	5
2017-01-08	neutral	neutral	objective	veryobjective	22	7	7
2017-01-08	neutral	neutral	objective	veryobjective	12	3	3
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	34	10	10
2017-01-08	neutral	neutral	objective	veryobjective	14	3	3
2017-01-08	neutral	neutral	objective	veryobjective	34	6	6
2017-01-08	neutral	neutral	neutral	neutral	32	8	8
2017-01-08	neutral	neutral	objective	veryobjective	10	3	3
2017-01-08	neutral	neutral	objective	veryobjective	15	5	5
2017-01-08	neutral	neutral	objective	veryobjective	15	5	5
2017-01-07	neutral	neutral	objective	veryobjective	21	4	4
2017-01-07	neutral	neutral	objective	veryobjective	7	1	1
2017-01-07	neutral	neutral	objective	veryobjective	15	4	4
2017-01-07	neutral	neutral	objective	veryobjective	16	4	4
2017-01-07	neutral	neutral	objective	veryobjective	22	3	3
2017-01-07	positive	positive	neutral	neutral	20	2	2
2017-01-07	neutral	neutral	objective	veryobjective	25	8	8
2017-01-07	neutral	neutral	objective	veryobjective	5	1	1
2017-01-07	neutral	neutral	objective	veryobjective	19	4	4
2017-01-07	neutral	neutral	objective	objective	9	3	3
2017-01-07	neutral	neutral	objective	veryobjective	21	2	2
2017-01-07	neutral	neutral	objective	veryobjective	17	5	5
2017-01-07	neutral	neutral	neutral	neutral	11	0	0
2017-01-07	neutral	neutral	neutral	neutral	21	6	6
2017-01-07	negative	negative	subjective	subjective	17	3	3
2017-01-07	neutral	neutral	objective	veryobjective	17	4	4
2017-01-07	neutral	neutral	neutral	neutral	32	8	8
2017-01-07	neutral	neutral	objective	objective	16	5	5
2017-01-07	positive	positive	subjective	verysubjective	26	8	8
2017-01-07	neutral	neutral	objective	veryobjective	27	8	8
2017-01-07	neutral	neutral	objective	veryobjective	26	7	7
2017-01-07	positive	positive	subjective	verysubjective	22	3	3
2017-01-07	positive	positive	neutral	neutral	21	5	5
2017-01-07	neutral	neutral	objective	veryobjective	17	4	4
2017-01-07	positive	positive	subjective	verysubjective	14	4	4
2017-01-07	neutral	neutral	objective	veryobjective	22	5	5
2017-01-07	neutral	neutral	neutral	neutral	27	12	12
2017-01-07	positive	positive	neutral	neutral	18	4	4
2017-01-07	positive	positive	neutral	neutral	19	7	7
2017-01-07	neutral	neutral	objective	veryobjective	19	6	6
2017-01-07	positive	positive	objective	objective	23	5	5
2017-01-07	neutral	neutral	objective	veryobjective	11	2	2
2017-01-07	neutral	neutral	objective	objective	23	8	8
2017-01-07	neutral	neutral	objective	veryobjective	26	7	7
2017-01-07	neutral	neutral	neutral	neutral	25	8	8
2017-01-07	neutral	neutral	objective	veryobjective	8	3	3
2017-01-07	positive	positive	neutral	neutral	21	4	4
2017-01-07	positive	positive	objective	objective	14	4	4
2017-01-07	neutral	neutral	objective	veryobjective	23	5	5
2017-01-07	positive	verypositive	neutral	neutral	26	6	6
2017-01-07	positive	verypositive	subjective	subjective	12	3	3
2017-01-07	positive	verypositive	subjective	subjective	12	3	3
2017-01-07	positive	positive	neutral	neutral	25	7	7
2017-01-07	neutral	neutral	neutral	neutral	16	6	6
2017-01-07	neutral	neutral	subjective	subjective	11	4	4
2017-01-07	positive	positive	subjective	subjective	26	8	8
2017-01-07	neutral	neutral	objective	veryobjective	8	2	2
2017-01-07	neutral	neutral	objective	veryobjective	23	5	5
2017-01-07	positive	positive	objective	objective	11	4	4
2017-01-07	neutral	neutral	objective	veryobjective	25	8	8
2017-01-07	neutral	neutral	objective	veryobjective	20	5	5
2017-01-07	positive	positive	objective	objective	19	4	4
2017-01-07	neutral	neutral	objective	veryobjective	20	3	3
2017-01-07	neutral	neutral	objective	veryobjective	7	2	2
2017-01-07	neutral	neutral	objective	objective	15	4	4
2017-01-07	neutral	neutral	neutral	neutral	17	5	5
2017-01-07	negative	negative	subjective	subjective	12	1	1
2017-01-07	positive	positive	neutral	neutral	19	4	4
2017-01-07	neutral	neutral	objective	veryobjective	18	6	6
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	neutral	neutral	objective	veryobjective	34	10	10
2017-01-07	positive	positive	neutral	neutral	21	6	6
2017-01-07	neutral	neutral	objective	objective	16	6	6
2017-01-07	neutral	neutral	objective	veryobjective	5	2	2
2017-01-07	neutral	neutral	objective	veryobjective	6	1	1
2017-01-07	neutral	neutral	objective	veryobjective	6	1	1
2017-01-07	neutral	neutral	objective	veryobjective	5	1	1
2017-01-07	neutral	neutral	objective	veryobjective	5	1	1
2017-01-07	neutral	neutral	objective	veryobjective	5	1	1
2017-01-07	neutral	neutral	objective	objective	19	3	3
2017-01-06	neutral	neutral	objective	veryobjective	19	4	4
2017-01-06	positive	verypositive	subjective	subjective	24	5	5
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	17	3	3
2017-01-06	neutral	neutral	neutral	neutral	21	7	7
2017-01-06	neutral	neutral	objective	veryobjective	24	7	7
2017-01-06	positive	positive	subjective	verysubjective	15	3	3
2017-01-06	neutral	neutral	objective	veryobjective	19	5	5
2017-01-06	neutral	neutral	objective	veryobjective	17	3	3
2017-01-06	neutral	neutral	objective	objective	24	6	6
2017-01-06	positive	positive	subjective	subjective	21	5	5
2017-01-06	neutral	neutral	objective	veryobjective	12	4	4
2017-01-06	neutral	neutral	neutral	neutral	25	7	7
2017-01-06	neutral	neutral	neutral	neutral	21	8	8
2017-01-06	neutral	neutral	objective	objective	21	2	2
2017-01-06	neutral	neutral	objective	veryobjective	23	8	8
2017-01-06	neutral	neutral	objective	veryobjective	21	5	5
2017-01-06	neutral	neutral	objective	veryobjective	18	3	3
2017-01-06	neutral	neutral	objective	veryobjective	19	3	3
2017-01-06	neutral	neutral	objective	veryobjective	19	3	3
2017-01-06	positive	positive	neutral	neutral	20	6	6
2017-01-06	positive	positive	neutral	neutral	20	6	6
2017-01-06	neutral	neutral	objective	veryobjective	16	7	7
2017-01-06	neutral	neutral	objective	veryobjective	22	5	5
2017-01-06	neutral	neutral	objective	veryobjective	21	7	7
2017-01-06	neutral	neutral	objective	veryobjective	22	7	7
2017-01-06	positive	positive	neutral	neutral	20	6	6
2017-01-06	neutral	neutral	neutral	neutral	14	5	5
2017-01-06	positive	positive	objective	objective	23	5	5
2017-01-06	positive	positive	neutral	neutral	20	4	4
2017-01-06	neutral	neutral	neutral	neutral	26	6	6
2017-01-06	neutral	neutral	objective	objective	24	6	6
2017-01-06	neutral	neutral	objective	veryobjective	22	5	5
2017-01-06	neutral	neutral	objective	veryobjective	16	3	3
2017-01-06	neutral	neutral	objective	veryobjective	13	4	4
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	23	8	8
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	34	10	10
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	neutral	neutral	23	7	7
2017-01-06	positive	positive	subjective	subjective	26	2	2
2017-01-06	neutral	neutral	objective	veryobjective	22	5	5
2017-01-06	neutral	neutral	objective	veryobjective	16	6	6
2017-01-06	positive	positive	neutral	neutral	22	4	4
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	22	6	6
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	11	3	3
2017-01-06	neutral	neutral	objective	veryobjective	29	5	5
2017-01-06	neutral	neutral	objective	veryobjective	10	4	4
2017-01-06	neutral	neutral	objective	veryobjective	10	4	4
2017-01-06	neutral	neutral	objective	veryobjective	22	6	6
2017-01-06	neutral	neutral	neutral	neutral	13	2	2
2017-01-06	neutral	neutral	objective	veryobjective	22	4	4
2017-01-06	neutral	neutral	objective	veryobjective	14	4	4
2017-01-06	neutral	neutral	objective	objective	9	3	3
2017-01-06	neutral	neutral	objective	objective	9	3	3
2017-01-06	neutral	neutral	objective	objective	19	4	4
2017-01-06	neutral	neutral	neutral	neutral	24	6	6
2017-01-06	positive	positive	objective	objective	30	7	7
2017-01-06	positive	positive	objective	objective	26	7	7
2017-01-06	neutral	neutral	objective	veryobjective	14	3	3
2017-01-06	neutral	neutral	objective	veryobjective	14	3	3
2017-01-06	neutral	neutral	objective	veryobjective	14	3	3
2017-01-06	neutral	neutral	objective	veryobjective	14	3	3
2017-01-06	neutral	neutral	objective	veryobjective	27	4	4
2017-01-06	neutral	neutral	objective	veryobjective	24	6	6
2017-01-06	neutral	neutral	neutral	neutral	20	5	5
2017-01-06	positive	positive	objective	objective	18	6	6
2017-01-06	neutral	neutral	objective	veryobjective	23	4	4
2017-01-06	positive	positive	objective	objective	18	7	7
2017-01-06	positive	positive	objective	objective	19	6	6
2017-01-06	positive	positive	neutral	neutral	15	6	6
2017-01-06	positive	positive	objective	objective	19	6	6
2017-01-06	positive	positive	objective	objective	16	4	4
2017-01-06	positive	positive	neutral	neutral	29	8	8
2017-01-06	positive	positive	subjective	subjective	21	5	5
2017-01-06	neutral	neutral	objective	veryobjective	29	10	10
2017-01-06	neutral	neutral	objective	veryobjective	17	5	5
2017-01-06	neutral	neutral	objective	veryobjective	10	3	3
2017-01-06	positive	positive	subjective	subjective	26	4	4
2017-01-06	neutral	neutral	objective	veryobjective	35	11	11
2017-01-06	neutral	neutral	objective	veryobjective	24	8	8
2017-01-06	positive	positive	objective	objective	20	4	4
2017-01-06	positive	positive	neutral	neutral	24	6	6
2017-01-05	neutral	neutral	objective	objective	43	9	9
2017-01-05	positive	positive	objective	objective	17	5	5
2017-01-05	positive	positive	objective	objective	27	8	8
2017-01-05	positive	verypositive	subjective	verysubjective	27	4	4
2017-01-05	neutral	neutral	objective	veryobjective	10	3	3
2017-01-05	neutral	neutral	objective	veryobjective	19	4	4
2017-01-05	neutral	neutral	objective	veryobjective	16	3	3
2017-01-05	neutral	neutral	objective	veryobjective	15	4	4
2017-01-05	neutral	neutral	objective	veryobjective	4	1	1
2017-01-05	neutral	neutral	objective	veryobjective	19	5	5
2017-01-05	neutral	neutral	objective	objective	17	3	3
2017-01-05	neutral	neutral	objective	veryobjective	11	1	1
2017-01-05	positive	positive	neutral	neutral	19	5	5
2017-01-05	neutral	neutral	objective	objective	16	5	5
2017-01-05	positive	positive	neutral	neutral	19	3	3
2017-01-05	neutral	neutral	objective	veryobjective	18	4	4
2017-01-05	neutral	neutral	objective	veryobjective	17	3	3
2017-01-05	neutral	neutral	objective	veryobjective	15	3	3
2017-01-05	neutral	neutral	objective	veryobjective	14	5	5
2017-01-05	positive	positive	neutral	neutral	15	5	5
2017-01-05	neutral	neutral	objective	veryobjective	28	7	7
2017-01-05	neutral	neutral	objective	veryobjective	28	8	8
2017-01-05	neutral	neutral	objective	objective	20	3	3
2017-01-05	neutral	neutral	objective	veryobjective	2	1	1
2017-01-05	neutral	neutral	objective	objective	16	6	6
2017-01-05	neutral	neutral	objective	objective	15	5	5
2017-01-05	neutral	neutral	objective	objective	26	9	9
2017-01-05	positive	positive	neutral	neutral	20	7	7
2017-01-05	neutral	neutral	objective	veryobjective	15	3	3
2017-01-05	positive	positive	neutral	neutral	26	7	7
2017-01-05	neutral	neutral	objective	veryobjective	15	3	3
2017-01-05	neutral	neutral	objective	veryobjective	15	4	4
2017-01-05	neutral	neutral	objective	veryobjective	15	3	3
2017-01-05	positive	positive	subjective	verysubjective	8	1	1
2017-01-05	positive	positive	neutral	neutral	10	2	2
2017-01-05	neutral	neutral	objective	veryobjective	19	4	4
2017-01-05	neutral	neutral	objective	veryobjective	17	3	3
2017-01-05	positive	verypositive	subjective	verysubjective	18	3	3
2017-01-05	neutral	neutral	objective	veryobjective	23	7	7
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	positive	positive	subjective	verysubjective	7	2	2
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	2	2
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	6	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	neutral	neutral	objective	veryobjective	5	1	1
2017-01-05	positive	positive	neutral	neutral	21	6	6
2017-01-05	neutral	neutral	objective	veryobjective	4	2	2
2017-01-05	neutral	neutral	objective	veryobjective	12	4	4
2017-01-05	positive	positive	subjective	subjective	22	5	5
2017-01-05	positive	positive	objective	objective	26	8	8
2017-01-05	positive	positive	neutral	neutral	23	3	3
2017-01-05	positive	positive	subjective	subjective	22	7	7
2017-01-05	neutral	neutral	objective	veryobjective	20	4	4
2017-01-05	positive	positive	neutral	neutral	15	3	3
2017-01-05	positive	positive	subjective	verysubjective	8	3	3
2017-01-05	neutral	neutral	objective	veryobjective	25	6	6
2017-01-05	neutral	neutral	objective	veryobjective	21	5	5
2017-01-05	neutral	neutral	objective	veryobjective	37	10	10
2017-01-05	neutral	neutral	objective	veryobjective	19	4	4
2017-01-05	neutral	neutral	objective	veryobjective	19	4	4
2017-01-05	neutral	neutral	objective	veryobjective	16	4	4
2017-01-05	positive	positive	neutral	neutral	21	7	7
2017-01-05	positive	positive	subjective	verysubjective	8	2	2
2017-01-05	positive	verypositive	subjective	subjective	11	3	3
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	positive	verypositive	subjective	verysubjective	23	5	5
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	positive	positive	subjective	subjective	17	4	4
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	veryobjective	34	10	10
2017-01-05	neutral	neutral	objective	objective	15	4	4
2017-01-05	positive	positive	neutral	neutral	17	4	4
2017-01-05	neutral	neutral	objective	veryobjective	16	3	3
2017-01-05	neutral	neutral	objective	veryobjective	34	6	6
2017-01-05	neutral	neutral	objective	veryobjective	19	7	7
2017-01-05	neutral	neutral	objective	veryobjective	41	6	6
2017-01-05	positive	positive	objective	objective	22	5	5
2017-01-05	positive	verypositive	subjective	subjective	19	6	6
2017-01-05	positive	verypositive	subjective	subjective	19	6	6
2017-01-05	neutral	neutral	objective	veryobjective	24	9	9
2017-01-05	positive	verypositive	subjective	subjective	19	6	6
2017-01-05	positive	verypositive	subjective	subjective	19	7	7
2017-01-05	positive	positive	neutral	neutral	26	5	5
2017-01-05	neutral	neutral	objective	objective	17	4	4
